0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
16195,954,2482,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
16196,3772,930,3421,3413,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0
16197,2550,711,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16198,1456,1616,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16199,954,622,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16200,954,1127,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16201,3413,307,285,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
16202,1456,502,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16203,891,3593,12,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0
16204,2320,1237,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16205,2320,339,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16206,2233,3158,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
16207,3172,756,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16208,2614,2379,1765,1657,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16209,1456,3417,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16210,3672,1131,27,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0
16211,2038,1791,3305,1095,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
16212,1456,797,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16213,3593,1095,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
16214,2320,3311,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16215,1456,2349,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16216,954,1167,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16217,3172,2870,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16218,27,930,3421,1791,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0
16219,3772,3200,1686,3207,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16220,117,285,3421,1657,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
16221,2550,1272,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16222,1456,1390,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
16223,2550,454,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16224,2847,3772,215,3413,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
16225,3158,2666,1686,3207,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16226,1456,1329,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16227,2992,1446,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16228,3031,182,3421,3158,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16229,954,291,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16230,3031,892,3421,3413,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
16231,3031,2884,3421,3772,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16232,1732,3031,1686,3772,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
16233,2233,182,3421,12,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0
16234,3172,1563,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16235,1456,1256,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
16236,1456,788,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16237,3593,21,19,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0
16238,2550,728,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16239,3172,3307,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16240,2665,1095,3421,1791,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
16241,2550,393,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16242,2379,1779,1657,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
16243,3593,557,3421,15,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0
16244,2326,900,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16245,954,2955,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16246,2326,2786,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16247,3672,2884,3421,2379,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16248,2320,2101,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16249,2326,3227,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16250,1657,930,3421,27,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,0
16251,1456,3430,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16252,3199,2288,1686,27,0,0,0,0,0,0,2,2,5,6,0,0,0,0,0,0
16253,2550,3445,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16254,1456,677,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16255,3413,2614,1765,3413,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16256,2992,1638,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16257,2992,2289,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16258,1749,2884,3421,3772,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16259,3031,2848,1686,1749,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16260,27,1733,1686,1791,0,0,0,0,0,0,6,1,5,2,0,0,0,0,0,0
16261,2320,3617,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16262,2550,1806,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16263,954,2669,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16264,2288,118,3421,1749,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
16265,2326,3428,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16266,1456,2144,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
16267,890,27,1962,1353,3772,1686,27,0,0,0,2,6,2,5,2,5,6,0,0,0
16268,2550,2053,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16269,2992,2110,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16270,2320,3116,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
16271,2550,1649,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16272,2550,3396,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16273,1749,2884,3421,3158,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16274,2320,1270,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
16275,1239,1733,1765,1791,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16276,2233,2884,3421,3031,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0
16277,2320,1631,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16278,285,930,3421,19,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
16279,181,1657,1095,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
16280,555,285,3421,1657,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
16281,1456,3413,27,0,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0
16282,3172,3784,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16283,2883,2288,3421,3413,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0
16284,2432,19,1686,3772,0,0,0,0,0,0,2,9,5,2,0,0,0,0,0,0
16285,3763,930,3421,3772,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16286,27,1132,1239,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0
16287,954,2190,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
16288,1456,1867,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16289,2550,3273,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16290,2550,547,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
16291,2939,3413,3421,15,0,0,0,0,0,0,2,2,1,9,0,0,0,0,0,0
16292,1456,126,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16293,3772,182,3421,2288,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
16294,1456,1621,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16295,1095,2666,1686,27,0,0,0,0,0,0,2,1,5,6,0,0,0,0,0,0
16296,3593,729,3763,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
16297,2320,1945,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
16298,2550,3653,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16299,2474,1749,3421,285,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
16300,1791,729,3031,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
16301,3158,1779,19,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0
16302,954,3116,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16303,3172,2971,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16304,2992,1334,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16305,2326,2528,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16306,2474,1791,3421,1095,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
16307,3764,3763,3421,1657,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
16308,2992,580,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16309,2550,3649,2158,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0
16310,2326,3196,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16311,2550,1542,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16312,1456,3066,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16313,2550,3257,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16314,1791,182,3421,17,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
16315,2288,892,3421,3207,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
16316,2320,2399,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16317,3763,21,2288,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,0
16318,2992,2355,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16319,954,2811,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16320,954,484,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16321,882,3772,1686,3763,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16322,1996,1791,3763,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
16323,2614,1955,1765,285,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0
16324,2326,3501,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16325,3158,3200,1686,3207,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16326,954,2076,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16327,954,3776,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16328,2550,1380,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
16329,3172,681,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
16330,2038,1791,1561,3763,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
16331,2379,307,285,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
16332,2992,2597,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16333,954,327,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16334,882,3413,1686,3413,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16335,2992,980,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16336,2320,3316,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16337,2992,1265,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16338,2992,1123,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
16339,2992,2168,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
16340,2883,27,3421,1749,0,0,0,0,0,0,2,6,1,1,0,0,0,0,0,0
16341,2326,2514,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16342,1456,2098,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16343,2992,1890,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16344,2320,2694,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
16345,3672,307,3772,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
16346,3772,2884,3421,27,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,0
16347,2992,1931,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16348,3413,2614,1686,27,0,0,0,0,0,0,2,1,5,6,0,0,0,0,0,0
16349,2550,2481,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16350,3172,598,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16351,3772,1779,17,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0
16352,2550,1292,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16353,1955,1733,1765,3158,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16354,3172,1349,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16355,2320,948,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16356,3031,2308,3421,717,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16357,2992,2798,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16358,3172,2156,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16359,3172,1519,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16360,2992,2810,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16361,891,3772,3421,3413,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0
16362,1749,2884,3421,2379,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16363,2432,19,1686,1791,0,0,0,0,0,0,2,9,5,2,0,0,0,0,0,0
16364,2320,3666,7,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0
16365,2992,1052,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16366,3593,182,3421,12,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0
16367,1791,892,3421,3772,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16368,555,285,1765,3772,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16369,2320,1353,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
16370,1996,3031,12,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0
16371,1456,650,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16372,1456,1949,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16373,3172,1280,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16374,2847,2233,215,1955,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
16375,2614,1095,1686,1657,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0
16376,3172,3361,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16377,2379,182,3421,1791,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16378,2550,568,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16379,2883,3031,3421,3672,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
16380,2320,2199,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
16381,3172,3277,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16382,2847,3413,1686,1657,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
16383,2326,2423,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16384,2550,102,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16385,954,2999,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16386,117,17,3421,1657,0,0,0,0,0,0,4,9,1,1,0,0,0,0,0,0
16387,3172,215,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
16388,2550,439,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16389,15,118,3421,3772,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0
16390,2320,861,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
16391,2992,2178,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16392,954,155,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16393,15,729,3158,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0
16394,717,2614,1765,2233,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16395,181,3593,2379,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
16396,954,461,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16397,2992,1873,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16398,2326,3263,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16399,2326,1933,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16400,2992,916,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16401,1791,2308,3421,3763,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16402,1456,3681,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16403,15,1779,3593,0,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0
16404,2550,573,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16405,2326,1051,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
16406,1749,930,3421,1239,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
16407,3158,2614,1765,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16408,2320,650,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16409,2992,3081,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16410,1239,1132,285,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
16411,2326,1323,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16412,2992,1014,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16413,1456,482,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
16414,954,2364,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
16415,954,332,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16416,2550,1526,2158,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0
16417,2847,2379,1686,1657,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
16418,2614,27,1686,27,0,0,0,0,0,0,1,6,5,6,0,0,0,0,0,0
16419,2992,947,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16420,181,3207,3763,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
16421,2320,2077,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16422,555,17,3421,3158,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0
16423,2326,3276,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16424,2992,3408,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16425,2550,3423,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16426,3031,892,3421,2379,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16427,1239,2614,1765,1749,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16428,1456,3769,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16429,2320,1659,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16430,230,2233,3158,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0
16431,2992,2931,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16432,3158,21,12,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0
16433,2614,12,1686,3207,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
16434,3172,627,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16435,2326,1307,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16436,3172,3355,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16437,1456,2837,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16438,3172,2200,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16439,2320,3543,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
16440,2432,2379,1686,2233,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16441,2550,903,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16442,17,883,1686,1749,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
16443,954,1008,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16444,3172,2454,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16445,3158,21,2379,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
16446,2550,306,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16447,1456,1640,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
16448,2992,2358,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16449,17,2614,1686,3672,0,0,0,0,0,0,9,2,5,2,0,0,0,0,0,0
16450,2038,3593,1561,3763,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
16451,2038,3158,1561,2288,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
16452,2550,1167,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16453,2847,3031,1686,27,0,0,0,0,0,0,3,2,5,6,0,0,0,0,0,0
16454,285,2614,1765,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16455,2320,52,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16456,3772,1129,3031,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0
16457,882,3772,1686,285,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16458,230,3763,2288,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
16459,2320,1112,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16460,717,10,23,3413,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16461,2550,1497,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16462,2992,3608,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
16463,2320,555,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
16464,2432,1239,1686,27,0,0,0,0,0,0,2,2,5,6,0,0,0,0,0,0
16465,2550,272,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16466,2992,3042,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16467,17,2848,1686,3207,0,0,0,0,0,0,9,2,5,2,0,0,0,0,0,0
16468,2038,1749,307,3158,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0
16469,2992,3532,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
16470,3172,265,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16471,1456,644,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16472,1239,1132,2233,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
16473,15,1132,3593,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0
16474,2379,118,3421,3031,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
16475,2038,3772,307,3031,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
16476,954,1902,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16477,954,2067,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16478,2288,883,1686,285,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16479,954,1101,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16480,2992,3666,7,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
16481,2550,1072,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
16482,3158,118,3421,1657,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
16483,954,2284,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
16484,2550,2875,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
16485,1456,1550,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16486,1456,2964,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16487,1456,3307,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16488,2665,12,3421,3031,0,0,0,0,0,0,1,9,1,2,0,0,0,0,0,0
16489,1456,1657,1095,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
16490,2614,1955,1686,285,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16491,285,1733,1765,3207,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
16492,12,1733,1686,3593,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
16493,1456,219,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
16494,882,3763,1686,3158,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
16495,230,3158,17,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0,0
16496,3763,930,3421,27,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0
16497,1657,2308,3421,2288,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
16498,2550,1343,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16499,181,3413,3772,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
16500,2326,1940,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16501,2320,1595,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
16502,954,1635,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
16503,2883,27,3421,2233,0,0,0,0,0,0,2,6,1,2,0,0,0,0,0,0
