,word,if-then,variable,print,loop
1778,junk,0,0,0,0.0
1779,just,0,0,0,0.0
1780,kaleidoscopic,0,0,0,0.0
1781,keep,0,0,0,0.0
1782,keeping,0,0,0,0.0
1783,keeps,0,0,0,0.0
1784,kept,0,0,0,0.0
1785,key,0,0,0,0.0
1786,kids,0,0,0,0.0
1787,kill,0,0,0,0.0
1788,killed,0,0,0,0.0
1789,killing,0,0,0,0.0
1790,kind,0,0,0,0.0
1791,kinds,0,0,0,0.0
1792,king,0,0,0,0.0
1793,kink,0,0,0,0.0
1794,kit,0,0,0,0.0
1795,kitchen,0,0,0,0.0
1796,knees,0,0,0,0.0
1797,knew,0,0,0,0.0
1798,knife,0,0,0,0.0
1799,know,0,0,0,0.0
1800,knowing,0,0,0,0.0
1801,knowledge,0,0,0,0.0
1802,known,0,0,0,0.0
1803,knows,0,0,0,0.0
1804,label,0,0,0,0.0
1805,labor,0,0,0,0.0
1806,lack,0,0,0,0.0
1807,lady,0,0,0,0.0
1808,laid,0,0,0,0.0
1809,lake,0,0,0,0.0
1810,lakes,0,0,0,0.0
1811,lamp,0,0,0,0.0
1812,land,0,0,0,0.0
1813,landed,0,0,0,0.0
1814,landing,0,0,0,0.0
1815,lands,0,0,0,0.0
1816,language,0,0,0,0.0
1817,languages,0,0,0,0.0
1818,large,0,0,0,0.0
1819,larger,0,0,0,0.0
1820,largest,0,0,0,0.0
1821,last,0,0,0,0.0
1822,late,0,0,0,0.0
1823,later,3,0,0,0.0
1824,latin,0,0,0,0.0
1825,laugh,0,0,0,0.0
1826,laughed,0,0,0,0.0
1827,laughing,0,0,0,0.0
1828,launch,0,0,0,0.0
1829,law,0,0,0,0.0
1830,laws,0,0,0,0.0
1831,lay,0,5,0,0.0
1832,layer,0,0,0,0.0
1833,layers,0,0,0,0.0
1834,lead,0,0,0,0.0
1835,leader,0,0,0,0.0
1836,leading,0,0,0,0.0
1837,leaf,0,0,0,0.0
1838,lean,0,0,0,0.0
1839,learn,0,0,0,0.0
1840,learned,0,0,0,0.0
1841,learning,0,0,0,0.0
1842,least,0,0,0,0.0
1843,leather,0,0,0,0.0
1844,leave,0,0,0,0.0
1845,leaves,0,0,0,0.0
1846,leaving,0,0,0,0.0
1847,led,0,0,0,0.0
1848,lee,0,0,0,0.0
1849,left,0,0,0,0.0
1850,leg,0,0,0,0.0
1851,legion,0,0,0,0.0
1852,legs,0,0,0,0.0
1853,lend,0,0,0,0.0
1854,length,0,0,0,0.0
1855,lengths,0,0,0,0.0
1856,less,0,0,0,0.0
1857,lesson,0,0,0,0.0
1858,lessons,0,0,0,0.0
1859,let,0,0,0,0.0
1860,lethal,0,0,0,0.0
1861,lets,0,0,0,0.0
1862,letter,0,0,0,0.0
1863,letters,0,0,0,0.0
1864,level,0,0,0,0.0
1865,library,0,0,0,0.0
1866,lie,0,0,0,0.0
1867,lies,0,0,0,0.0
1868,life,0,0,0,0.0
1869,lift,0,0,0,0.0
1870,lifted,0,0,0,0.0
1871,light,0,0,0,0.0
1872,lighted,0,0,0,0.0
1873,lights,0,0,0,0.0
1874,like,0,0,0,0.0
1875,liked,0,0,0,0.0
1876,likely,0,0,0,0.0
1877,likes,0,0,0,0.0
1878,limited,0,0,0,0.0
1879,lincoln,0,0,0,0.0
1880,line,0,0,0,0.0
1881,line-up,0,0,0,0.0
1882,lines,0,0,0,0.0
1883,lion,0,0,0,0.0
1884,lips,0,0,0,0.0
1885,liquid,0,0,0,0.0
1886,list,0,0,1,4.0
1887,listed,0,0,0,0.0
1888,listen,0,0,0,0.0
1889,listened,0,0,0,0.0
1890,listening,0,0,0,0.0
1891,little,0,0,0,0.0
1892,live,0,0,0,0.0
1893,lived,0,0,0,0.0
1894,lives,0,0,0,0.0
1895,living,0,0,0,0.0
1896,load,0,5,3,0.0
1897,loaded,0,0,0,0.0
1898,loathing,0,0,0,0.0
1899,local,0,0,0,0.0
1900,locale,0,0,0,0.0
1901,locality,0,0,0,0.0
1902,locate,0,0,0,0.0
1903,located,0,0,0,0.0
1904,location,0,0,0,0.0
1905,locus,0,0,0,0.0
1906,lodge,0,0,0,0.0
1907,log,0,0,0,0.0
1908,logs,0,0,0,0.0
1909,london,0,0,0,0.0
1910,lonely,0,0,0,0.0
1911,long,0,0,0,0.0
1912,longer,0,0,0,0.0
1913,look,0,0,0,5.0
1914,looked,0,0,0,0.0
1915,looking,0,0,0,0.0
1916,loop,0,0,0,5.0
1917,loose,0,0,0,0.0
1918,lose,0,0,0,0.0
1919,loss,0,0,0,0.0
1920,lost,0,0,0,0.0
1921,lot,0,0,0,0.0
1922,lots,0,0,0,0.0
1923,loud,0,0,0,0.0
1924,louis,0,0,0,0.0
1925,love,0,0,0,0.0
1926,loved,0,0,0,0.0
1927,lovely,0,0,0,0.0
1928,low,0,0,0,0.0
1929,lower,0,0,0,0.0
1930,lowest,0,0,0,0.0
1931,luck,0,0,0,0.0
1932,lucky,0,0,0,0.0
1933,luggage,0,0,0,0.0
1934,lunch,0,0,0,0.0
1935,lungs,0,0,0,0.0
1936,lying,0,0,0,0.0
1937,machine,0,0,0,0.0
1938,machinery,0,0,0,0.0
1939,machines,0,0,0,0.0
1940,mad,0,0,0,0.0
1941,made,0,0,0,0.0
1942,magic,0,0,0,0.0
1943,magnet,0,0,0,0.0
1944,mail,0,0,0,0.0
1945,main,0,0,0,0.0
1946,mainly,0,0,0,0.0
1947,maintain,0,0,0,0.0
1948,major,0,0,0,0.0
1949,make,0,5,0,5.0
1950,make out,0,0,0,0.0
1951,makes,0,0,0,0.0
1952,making,0,0,0,0.0
1953,mama,0,0,0,0.0
1954,man,0,0,0,0.0
1955,manage,0,0,0,0.0
1956,managed,0,0,0,0.0
1957,manifest,0,0,0,0.0
1958,manifestation,0,0,0,0.0
1959,manner,0,0,0,0.0
1960,mans,0,0,0,0.0
1961,manufacture,0,5,0,5.0
1962,manufacturing,0,0,0,0.0
1963,many,0,0,0,0.0
1964,map,0,0,0,0.0
1965,maps,0,0,0,0.0
1966,march,0,0,0,0.0
1967,maria,0,0,0,0.0
1968,mark,0,0,0,0.0
1969,marked,0,0,0,0.0
1970,market,0,0,0,0.0
1971,marks,0,0,0,0.0
1972,married,0,0,0,0.0
1973,mars,0,0,0,0.0
1974,marshalling,0,0,0,0.0
1975,martin,0,0,0,0.0
1976,mary,0,0,0,0.0
1977,mash,0,0,0,0.0
1978,mass,0,0,0,0.0
1979,master,0,0,0,0.0
1980,match,0,0,0,0.0
1981,matching,0,0,0,0.0
1982,material,0,0,0,0.0
1983,materialize,0,0,0,0.0
1984,materials,0,0,0,0.0
1985,mathematics,0,0,0,0.0
1986,matter,0,0,0,0.0
1987,matters,0,0,0,0.0
1988,maximum,0,0,0,0.0
1989,may,0,0,0,0.0
1990,maybe,0,0,0,0.0
1991,me,0,0,0,0.0
1992,meal,0,0,0,0.0
1993,mean,0,0,0,0.0
1994,meaning,0,0,0,0.0
1995,meanings,0,0,0,0.0
1996,means,0,0,0,0.0
1997,meant,0,0,0,0.0
1998,measure,0,0,0,0.0
1999,measured,0,0,0,0.0
2000,measurement,0,0,0,0.0
2001,measures,0,0,0,0.0
2002,measuring,0,0,0,0.0
2003,meat,0,0,0,0.0
2004,medicine,0,0,0,0.0
2005,medium,0,0,0,0.0
2006,meet,0,0,0,0.0
2007,meeting,0,0,0,0.0
2008,melted,0,0,0,0.0
2009,member,0,0,0,0.0
2010,members,0,0,0,0.0
2011,memory,0,0,0,0.0
2012,men,0,0,0,0.0
2013,mental,0,0,0,0.0
2014,mention,0,0,0,0.0
2015,mentioned,0,0,0,0.0
2016,merely,0,0,0,0.0
2017,mess,0,0,0,0.0
2018,message,0,0,0,0.0
2019,messages,0,0,0,0.0
2020,met,0,0,0,0.0
2021,metal,0,0,0,0.0
2022,metals,0,0,0,0.0
2023,metamorphose,0,0,0,0.0
2024,method,0,0,0,0.0
2025,methods,0,0,0,0.0
2026,mexico,0,0,0,0.0
2027,mice,0,0,0,0.0
2028,middle,0,0,0,0.0
2029,might,0,0,0,0.0
2030,mighty,0,0,0,0.0
2031,mike,0,0,0,0.0
2032,mile,0,0,0,0.0
2033,miles,0,0,0,0.0
2034,milieu,0,0,0,0.0
2035,military,0,0,0,0.0
2036,milk,0,0,0,0.0
2037,mill,0,0,0,0.0
2038,million,0,0,0,0.0
2039,millions,0,0,0,0.0
2040,mind,0,0,0,0.0
2041,mine,0,0,0,0.0
2042,mineral,0,0,0,0.0
2043,minerals,0,0,0,0.0
2044,minute,0,0,0,0.0
2045,minutes,0,0,0,0.0
2046,mirror,0,0,0,0.0
2047,miscalculate,0,0,0,0.0
2048,miss,0,0,0,0.0
2049,missed,0,0,0,0.0
2050,missing,0,0,0,0.0
2051,mission,0,0,0,0.0
2052,mississippi,0,0,0,0.0
2053,mistake,0,0,0,0.0
2054,mixed,0,0,0,0.0
2055,mixture,0,0,0,0.0
2056,model,0,5,0,5.0
2057,modern,0,0,0,0.0
2058,modify,0,1,0,0.0
2059,module,0,0,0,0.0
2060,molecules,0,0,0,0.0
2061,moment,0,0,0,0.0
2062,money,0,0,0,0.0
2063,monitor,0,0,0,0.0
2064,monkey,0,0,0,0.0
2065,month,0,0,0,0.0
2066,months,0,0,0,0.0
2067,mood,0,0,0,0.0
2068,moon,0,0,0,0.0
2069,moot,0,0,0,0.0
2070,more,0,0,0,0.0
2071,moreover,0,0,0,0.0
2072,morning,0,0,0,0.0
2073,mortal,0,0,0,0.0
2074,most,0,0,0,0.0
2075,mostly,0,0,0,0.0
2076,mother,0,0,0,0.0
2077,mothers,0,0,0,0.0
2078,motion,0,0,0,0.0
2079,motor,0,0,0,0.0
2080,mould,0,5,0,5.0
2081,mount,0,5,0,0.0
2082,mountain,0,0,0,0.0
2083,mountains,0,0,0,0.0
2084,mouse,0,0,0,0.0
2085,mouth,0,0,0,0.0
2086,movable,0,0,0,0.0
2087,movables,0,0,0,0.0
2088,move,0,0,0,0.0
2089,moved,0,0,0,0.0
2090,movement,0,0,0,0.0
2091,movements,0,0,0,0.0
2092,moves,0,0,0,0.0
2093,movie,0,0,0,0.0
2094,moving,0,0,0,0.0
2095,mr,0,0,0,0.0
2096,mrs,0,0,0,0.0
2097,much,0,0,0,0.0
2098,mud,0,0,0,0.0
2099,muffle,0,0,0,0.0
2100,muscles,0,0,0,0.0
2101,music,0,0,0,0.0
2102,musical,0,0,0,0.0
2103,must,0,0,0,0.0
2104,muster,0,0,0,0.0
2105,mutable,0,0,0,0.0
2106,my,0,0,0,0.0
2107,myself,0,0,0,0.0
2108,mysterious,0,0,0,0.0
2109,n't,0,0,0,0.0
2110,nails,0,0,0,0.0
2111,name,0,0,5,0.0
2112,named,0,0,0,0.0
2113,names,0,0,0,0.0
2114,narrate,0,0,3,0.0
2115,narrow,0,0,0,0.0
2116,nation,0,0,0,0.0
2117,national,0,0,0,0.0
2118,nations,0,0,0,0.0
2119,native,0,0,0,0.0
2120,natural,0,0,0,0.0
2121,naturally,0,0,0,0.0
2122,nature,0,0,0,0.0
2123,near,0,0,0,0.0
2124,nearby,0,0,0,0.0
2125,nearer,0,0,0,0.0
2126,nearest,0,0,0,0.0
2127,nearly,0,0,0,0.0
2128,necessary,0,0,0,0.0
2129,neck,0,0,0,0.0
2130,need,0,0,0,0.0
2131,needed,0,0,0,0.0
2132,needle,0,0,0,0.0
2133,needs,0,0,0,0.0
2134,negative,0,0,0,0.0
2135,negro,0,0,0,0.0
2136,neighbor,0,0,0,0.0
2137,neighborhood,0,0,0,0.0
2138,neighbors,0,0,0,0.0
2139,neither,0,0,0,0.0
2140,nervous,0,0,0,0.0
2141,nest,0,0,0,0.0
2142,net,0,0,0,0.0
2143,neurosis,0,0,0,0.0
2144,neutral,0,0,0,0.0
2145,never,0,0,0,0.0
2146,new,0,0,0,0.0
2147,news,0,0,0,0.0
2148,newspaper,0,0,0,0.0
2149,newspapers,0,0,0,0.0
2150,next,3,0,0,3.0
2151,nice,0,0,0,0.0
2152,night,0,0,0,0.0
2153,nights,0,0,0,0.0
2154,nine,0,0,0,0.0
2155,no,0,0,0,0.0
2156,nobody,0,0,0,0.0
2157,nod,0,0,0,0.0
2158,nodded,0,0,0,0.0
2159,noise,0,0,0,0.0
2160,nominate,0,0,0,0.0
2161,non-discriminatory,0,0,0,0.0
2162,non-partisan,0,0,0,0.0
2163,none,0,0,0,0.0
2164,noose,0,0,0,0.0
2165,nor,0,0,0,0.0
2166,normal,0,0,0,0.0
2167,north,0,0,0,0.0
2168,northern,0,0,0,0.0
2169,norway,0,0,0,0.0
2170,nose,0,0,0,0.0
2171,not,0,0,0,0.0
2172,note,0,0,0,0.0
2173,noted,0,0,0,0.0
2174,notes,0,0,0,0.0
2175,nothing,0,0,0,0.0
2176,notice,0,0,0,0.0
2177,noticed,0,0,0,0.0
2178,notify,0,0,3,0.0
2179,notion,0,0,0,0.0
2180,noun,0,0,0,0.0
2181,nouns,0,0,0,0.0
2182,now,0,0,0,0.0
2183,nucleus,0,0,0,0.0
2184,number,0,0,0,0.0
2185,numbers,0,0,0,0.0
2186,numeral,0,0,0,0.0
2187,numerals,0,0,0,0.0
2188,nuts,0,0,0,0.0
2189,nuts and bolts,0,0,0,0.0
2190,o'clock,0,0,0,0.0
2191,object,0,0,0,0.0
2192,objective,0,0,0,0.0
2193,objects,0,0,0,0.0
2194,oblige,0,0,0,0.0
2195,observation,0,0,0,0.0
2196,observe,0,0,0,0.0
2197,observed,0,0,0,0.0
2198,obsession,0,0,0,0.0
2199,obstruct,0,0,0,0.0
2200,obtain,0,2,0,0.0
2201,obtained,0,0,0,0.0
2202,occasion,0,0,0,0.0
2203,occasionally,0,0,0,0.0
2204,occur,0,0,0,0.0
2205,occurred,0,0,0,0.0
2206,occurrence,0,0,0,0.0
2207,occurs,0,0,0,0.0
2208,ocean,0,0,0,0.0
2209,oceans,0,0,0,0.0
2210,october,0,0,0,0.0
2211,oeuvre,0,0,0,0.0
2212,of,0,0,0,0.0
2213,off,0,0,0,0.0
2214,offer,0,0,0,0.0
2215,offered,0,0,0,0.0
2216,office,0,0,0,0.0
2217,officer,0,0,0,0.0
2218,officers,0,0,0,0.0
2219,official,0,0,0,0.0
2220,often,0,0,0,0.0
2221,ogle,0,0,0,0.0
2222,oh,0,0,0,0.0
2223,ohio,0,0,0,0.0
2224,oil,0,0,0,0.0
2225,old,0,0,0,0.0
2226,older,0,0,0,0.0
2227,oldest,0,0,0,0.0
2228,on,0,0,0,0.0
2229,once,0,0,0,0.0
2230,one,0,0,0,0.0
2231,ones,0,0,0,0.0
2232,only,0,0,0,0.0
2233,onto,0,0,0,0.0
2234,open,0,0,0,0.0
2235,opened,0,0,0,0.0
2236,opening,0,0,0,0.0
2237,operation,0,0,0,0.0
2238,opine,0,0,0,0.0
2239,opinion,0,0,0,0.0
2240,opportunity,0,0,0,0.0
2241,opposite,0,0,0,0.0
2242,or,0,0,0,0.0
2243,orange,0,0,0,0.0
2244,orbit,0,0,0,0.0
2245,ordain,0,0,0,0.0
2246,order,0,0,0,0.0
2247,ordered,0,0,0,0.0
2248,ordering,0,0,0,0.0
2249,orders,0,0,0,0.0
2250,ordinary,0,0,0,0.0
2251,ore,0,0,0,0.0
2252,organization,0,0,0,0.0
2253,organize,0,0,0,0.0
2254,organized,0,0,0,0.0
2255,orientate,0,0,0,0.0
2256,origin,0,0,0,0.0
2257,original,0,0,0,0.0
2258,originally,0,0,0,0.0
2259,originate,0,5,0,0.0
2260,ornament,0,0,0,0.0
2261,other,0,0,0,0.0
2262,others,0,0,0,0.0
2263,otherwise,5,0,0,0.0
2264,ought,0,0,0,0.0
2265,our,0,0,0,0.0
2266,ourselves,0,0,0,0.0
2267,out,0,0,0,0.0
2268,out-and-out,0,0,0,0.0
2269,out-turn,0,0,0,0.0
2270,outer,0,0,0,0.0
2271,outfit,0,0,0,0.0
2272,outline,0,0,0,0.0
2273,output,0,0,5,0.0
2274,outside,0,0,0,0.0
2275,oval,0,0,0,0.0
2276,over,0,0,0,5.0
2277,overlook,0,0,0,0.0
2278,own,0,0,0,0.0
2279,owned,0,0,0,0.0
2280,owner,0,0,0,0.0
2281,oxygen,0,0,0,0.0
2282,pacific,0,0,0,0.0
2283,pack,0,0,0,0.0
2284,package,0,0,0,0.0
2285,packed,0,0,0,0.0
2286,page,0,0,0,0.0
2287,pages,0,0,0,0.0
2288,paid,0,0,0,0.0
2289,pain,0,0,0,0.0
2290,paint,0,0,0,0.0
2291,painted,0,0,0,0.0
2292,pair,0,0,0,0.0
2293,pairs,0,0,0,0.0
2294,palace,0,0,0,0.0
2295,pale,0,0,0,0.0
2296,pan,0,0,0,0.0
2297,papa,0,0,0,0.0
2298,paper,0,0,0,0.0
2299,papers,0,0,0,0.0
2300,parade,0,0,0,0.0
2301,paragraph,0,0,0,0.0
2302,parallel,0,0,0,0.0
2303,paraphernalia,0,0,0,0.0
2304,parents,0,0,0,0.0
2305,paris,0,0,0,0.0
2306,park,0,0,0,0.0
2307,parrot,0,0,0,0.0
2308,part,0,0,0,0.0
2309,particles,0,0,0,0.0
2310,particular,0,0,0,0.0
2311,particularly,0,0,0,0.0
2312,partly,0,0,0,0.0
2313,parts,0,0,0,0.0
2314,party,0,0,0,0.0
2315,pass,0,3,0,0.0
2316,passage,0,0,0,0.0
2317,passed,0,0,0,0.0
2318,passengers,0,0,0,0.0
2319,passes,0,0,0,0.0
2320,passing,0,0,0,0.0
2321,past,0,0,0,0.0
2322,pasture,0,0,0,0.0
2323,path,0,0,0,0.0
2324,pattern,0,0,0,0.0
2325,patterns,0,0,0,0.0
2326,paul,0,0,0,0.0
2327,pay,0,0,0,0.0
2328,peace,0,0,0,0.0
2329,peek,0,0,0,0.0
2330,peep,0,0,0,0.0
2331,peer,0,0,0,0.0
2332,pen,0,0,5,0.0
2333,pencil,0,0,0,0.0
2334,pennsylvania,0,0,0,0.0
2335,people,0,0,0,0.0
2336,peoples,0,0,0,0.0
2337,per,0,0,0,0.0
2338,perceive,0,0,0,0.0
2339,percent,0,0,0,0.0
2340,perfect,0,0,0,0.0
2341,perfectly,0,0,0,0.0
2342,perform,0,0,5,0.0
2343,performed,0,0,0,0.0
2344,perhaps,0,0,0,0.0
2345,period,0,0,0,0.0
2346,periods,0,0,0,0.0
2347,permit,0,0,0,0.0
2348,permute,0,0,0,0.0
2349,perpetrate,0,0,0,0.0
2350,person,0,0,0,0.0
2351,personal,0,0,0,0.0
2352,persons,0,0,0,0.0
2353,pet,0,0,0,0.0
2354,peter,0,0,0,0.0
2355,phenomenon,0,0,0,0.0
2356,philadelphia,0,0,0,0.0
2357,phobia,0,0,0,0.0
2358,phrase,0,0,0,0.0
2359,phrases,0,0,0,0.0
2360,physical,0,0,0,0.0
2361,piano,0,0,0,0.0
2362,pick,0,0,0,0.0
2363,picked,0,0,0,0.0
2364,pickle,0,0,0,0.0
2365,picture,0,0,0,0.0
2366,pictured,0,0,0,0.0
2367,pictures,0,0,0,0.0
2368,pie,0,0,0,0.0
2369,piece,0,0,0,0.0
2370,pieces,0,0,0,0.0
2371,pigs,0,0,0,0.0
2372,pile,0,0,0,0.0
2373,pilot,0,0,0,0.0
2374,pin,0,0,0,0.0
2375,pine,0,0,0,0.0
2376,pink,0,0,0,0.0
2377,pipe,0,0,0,0.0
2378,pitch,0,0,0,0.0
2379,place,0,5,0,0.0
2380,placed,0,0,0,0.0
2381,places,0,0,0,0.0
2382,plain,0,0,0,0.0
2383,plains,0,0,0,0.0
2384,plan,0,0,0,0.0
2385,plane,0,0,0,0.0
2386,planes,0,0,0,0.0
2387,planet,0,0,0,0.0
2388,planets,0,0,0,0.0
2389,planned,0,0,0,0.0
2390,planning,0,0,0,0.0
2391,plans,0,0,0,0.0
2392,plant,0,5,0,0.0
2393,planted,0,0,0,0.0
2394,plants,0,0,0,0.0
2395,plastic,0,0,0,0.0
2396,plate,0,0,0,0.0
2397,plates,0,0,0,0.0
2398,platoon,0,0,0,0.0
2399,play,0,0,0,0.0
2400,played,0,0,0,0.0
2401,player,0,0,0,0.0
2402,players,0,0,0,0.0
2403,playing,0,0,0,0.0
2404,plays,0,0,0,0.0
2405,pleasant,0,0,0,0.0
2406,please,0,0,0,0.0
2407,pleased,0,0,0,0.0
2408,pleasure,0,0,0,0.0
2409,pledge,0,0,0,0.0
2410,plenty,0,0,0,0.0
2411,plight,0,0,0,0.0
2412,plonk,0,0,0,0.0
2413,plump,0,0,0,0.0
2414,plunk,0,0,0,0.0
2415,plural,0,0,0,0.0
2416,plus,0,0,0,0.0
2417,pocket,0,0,0,0.0
2418,poem,0,0,0,0.0
2419,poet,0,0,0,0.0
2420,poetry,0,0,0,0.0
2421,point,0,5,0,0.0
2422,pointed,0,0,0,0.0
2423,pointing,0,0,0,0.0
2424,points,0,0,0,0.0
2425,pole,0,0,0,0.0
2426,poles,0,0,0,0.0
2427,police,0,0,0,0.0
2428,policeman,0,0,0,0.0
2429,political,0,0,0,0.0
2430,pond,0,0,0,0.0
2431,ponder,0,0,0,0.0
2432,pony,0,0,0,0.0
2433,pool,0,0,0,0.0
2434,poor,0,0,0,0.0
2435,pop,0,0,0,0.0
2436,popular,0,0,0,0.0
2437,population,0,0,0,0.0
2438,porch,0,0,0,0.0
2439,port,0,0,0,0.0
2440,portion,0,0,0,0.0
2441,portray,0,0,0,0.0
2442,pose,0,0,0,0.0
2443,posit,0,0,0,0.0
2444,position,0,3,3,0.0
2445,positions,0,0,0,0.0
2446,positive,0,0,0,0.0
2447,possessions,0,0,0,0.0
2448,possible,0,0,0,0.0
2449,possibly,0,0,0,0.0
2450,possie,0,0,0,0.0
2451,post,0,0,5,0.0
2452,pot,0,0,0,0.0
2453,potatoes,0,0,0,0.0
2454,pound,0,0,0,0.0
2455,pounds,0,0,0,0.0
2456,pour,0,0,0,0.0
2457,poured,0,0,0,0.0
2458,powder,0,0,0,0.0
2459,power,0,0,0,0.0
2460,powerful,0,0,0,0.0
2461,powers,0,0,0,0.0
2462,practical,0,0,0,0.0
2463,practice,0,0,0,0.0
2464,practise,0,0,0,0.0
2465,precious,0,0,0,0.0
2466,preconize,0,0,0,0.0
2467,predicament,0,0,0,0.0
2468,predict,1,0,0,0.0
2469,preen,0,0,0,0.0
2470,preoccupation,0,0,0,0.0
2471,prepare,0,3,0,0.0
2472,prepared,0,0,0,0.0
2473,preprint,0,0,0,0.0
2474,prescribe,0,5,0,0.0
2475,present,0,0,0,0.0
2476,presentation,0,0,0,0.0
2477,presented,0,0,0,0.0
2478,presents,0,0,0,0.0
2479,president,0,0,0,0.0
2480,press,0,0,0,0.0
2481,pressure,0,0,0,0.0
2482,pressurize,0,0,0,0.0
2483,presuming,0,0,0,0.0
2484,pretty,0,0,0,0.0
2485,prevent,0,0,0,0.0
2486,previous,0,0,0,0.0
2487,price,0,0,0,0.0
2488,pride,0,0,0,0.0
2489,prime,0,0,0,0.0
2490,primitive,0,0,0,0.0
2491,primp,0,0,0,0.0
2492,prince,0,0,0,0.0
2493,principal,0,0,0,0.0
2494,principle,0,0,0,0.0
2495,principles,0,0,0,0.0
2496,prink,0,0,0,0.0
2497,print,0,0,5,0.0
2498,printed,0,0,0,0.0
2499,private,0,0,0,0.0
2500,prize,0,0,0,0.0
2501,probably,0,0,0,0.0
2502,probe,0,0,0,0.0
2503,problem,0,0,0,0.0
2504,proceeding,0,0,0,0.0
2505,process,0,0,0,0.0
2506,proclaim,0,0,0,0.0
2507,produce,0,5,0,5.0
2508,produced,0,0,0,0.0
2509,produces,0,0,0,0.0
2510,product,0,0,0,0.0
2511,production,0,0,0,0.0
2512,products,0,0,0,0.0
2513,profess,0,0,0,0.0
2514,proffer,0,0,0,0.0
2515,program,0,0,0,0.0
2516,programme,0,5,0,0.0
2517,progress,0,0,0,0.0
2518,promise,0,0,0,0.0
2519,promised,0,0,0,0.0
2520,promote,0,5,0,0.0
2521,prompt,0,0,0,0.0
2522,promulgate,0,0,0,0.0
2523,pronounce,0,0,1,0.0
2524,pronouncement,0,0,0,0.0
2525,proof,2,1,0,0.0
2526,prop,0,0,0,0.0
2527,propagate,0,0,0,0.0
2528,proper,0,0,0,0.0
2529,properly,0,0,0,0.0
2530,properties,0,0,0,0.0
2531,property,0,0,0,0.0
2532,proportionate,0,0,0,0.0
2533,propose,0,0,0,0.0
2534,prosecute,0,0,0,0.0
2535,prosper,0,0,0,0.0
2536,protean,0,0,0,0.0
2537,protect,0,0,0,0.0
2538,protection,0,0,0,0.0
2539,prototype,0,0,0,0.0
2540,proud,0,0,0,0.0
2541,prove,3,2,0,0.0
2542,proved,0,0,0,0.0
2543,provide,0,0,5,0.0
2544,provided,0,0,0,0.0
2545,providing,0,0,0,0.0
2546,public,0,0,0,0.0
2547,publicize,0,0,0,0.0
2548,publish,0,0,3,0.0
2549,pull,0,0,2,0.0
2550,pulled,0,0,0,0.0
2551,pulling,0,0,0,0.0
2552,punch,0,0,0,0.0
2553,pupils,0,0,0,0.0
2554,pure,0,0,0,0.0
2555,purple,0,0,0,0.0
2556,purpose,0,0,0,0.0
2557,purvey,0,0,0,0.0
2558,push,0,5,0,0.0
2559,pushed,0,0,0,0.0
2560,pushing,0,0,0,0.0
2561,put,0,5,0,0.0
2562,put right,0,5,0,0.0
2563,put together,0,5,0,5.0
2564,put up,0,0,0,0.0
2565,puts,0,0,0,0.0
2566,putting,0,0,0,0.0
2567,quality,0,0,0,0.0
2568,quantity,0,0,0,0.0
2569,quarter,0,0,0,0.0
2570,queen,0,0,0,0.0
2571,question,0,0,0,0.0
2572,questions,0,0,0,0.0
2573,quick,0,0,0,0.0
2574,quickly,0,0,0,0.0
2575,quiet,0,0,0,0.0
2576,quietly,0,0,0,0.0
2577,quite,0,0,0,0.0
2578,quote,0,0,0,0.0
2579,rabbit,0,0,0,0.0
2580,rabbits,0,0,0,0.0
2581,race,0,0,0,0.0
2582,raced,0,0,0,0.0
2583,racing,0,0,0,0.0
2584,radio,0,0,0,0.0
2585,raft,0,0,0,0.0
2586,railroad,0,0,0,0.0
2587,rain,0,0,0,0.0
2588,raise,0,0,0,0.0
2589,raised,0,0,0,0.0
2590,raising,0,0,0,0.0
2591,ran,0,0,0,0.0
2592,ranch,0,0,0,0.0
2593,range,0,0,0,0.0
2594,rank,0,0,0,0.0
2595,rapidly,0,0,0,0.0
2596,rare,0,0,0,0.0
2597,rate,0,0,0,0.0
2598,rather,0,0,0,0.0
2599,ratify,0,0,0,0.0
2600,raw,0,0,0,0.0
2601,rays,0,0,0,0.0
2602,re,0,0,0,0.0
2603,reach,0,0,0,0.0
2604,reached,0,0,0,0.0
2605,reaches,0,0,0,0.0
2606,reaching,0,0,0,0.0
2607,read,0,0,0,0.0
2608,reader,0,0,0,0.0
2609,reading,0,0,0,0.0
2610,ready,0,0,0,0.0
2611,real,0,0,0,0.0
2612,realize,0,0,0,0.0
2613,really,0,0,0,0.0
2614,realm,0,0,0,0.0
2615,rear,0,0,0,0.0
2616,reason,0,0,0,0.0
2617,reasons,0,0,0,0.0
2618,rebroadcast,0,0,0,0.0
2619,recall,0,0,0,0.0
2620,recap,0,0,0,0.0
2621,recapitulate,0,0,0,0.0
2622,recast,0,1,0,0.0
2623,recce,0,0,0,0.0
2624,receive,0,0,0,0.0
2625,received,0,0,0,0.0
2626,recent,0,0,0,0.0
2627,recently,0,0,0,0.0
2628,recipient,0,0,0,0.0
2629,recite,0,0,2,0.0
2630,reckon,1,0,0,0.0
2631,recognize,0,5,0,0.0
2632,recognized,0,0,0,0.0
2633,reconnoitring,0,0,0,0.0
2634,reconstruct,0,0,0,0.0
2635,record,0,0,0,0.0
2636,recorded,0,0,0,0.0
2637,records,0,0,0,0.0
2638,recount,0,0,0,0.0
2639,recruit,0,5,0,0.0
